Logged,dvchost,processCmd,fileName,eventName,act,endpointHostName,objectUser
2023-09-11 09:27:54,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -proxy  ""GLOBAL\raguvaran.s"" https://fef.amsub0502.manage.microsoft.com/TrafficGateway/TrafficRoutingService/SideCar/StatelessSideCarGatewayService","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",BLR-LAP-035,GLOBAL\raguvaran.s
2023-09-11 09:27:54,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -proxy  ""GLOBAL\Philip.McCoy"" https://fef.amsub0502.manage.microsoft.com/TrafficGateway/TrafficRoutingService/SideCar/StatelessSideCarGatewayService","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90569,GLOBAL\Philip.McCoy
2023-09-11 09:27:54,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:54,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -proxy  ""GLOBAL\raguvaran.s"" https://fef.amsub0502.manage.microsoft.com/TrafficGateway/TrafficRoutingService/SideCar/StatelessSideCarGatewayService","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",BLR-LAP-035,GLOBAL\raguvaran.s
2023-09-11 09:27:54,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -proxy  ""GLOBAL\raguvaran.s"" https://fef.amsub0502.manage.microsoft.com/TrafficGateway/TrafficRoutingService/SideCar/StatelessSideCarGatewayService","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",BLR-LAP-035,GLOBAL\raguvaran.s
2023-09-11 09:27:54,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""PresentationFramework.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Data.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:53,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""System.Xaml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:53,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,ibcxap.manage.trendmicro.com,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,"[""Microsoft.Notes.exe""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-91051,NT AUTHORITY\SYSTEM
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:52,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:52,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.PowerShell.ConsoleHost.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:52,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""System.Xml.Linq.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""C:\Program Files\Google\Drive File Stream\80.0.1.0\GoogleDriveFS.exe"" --crash_handler_token=\\.\pipe\crashpad_21940_FITBGEGDHFPIRNYC --parent_version=80.0.1.0 --startup_mode","[""GoogleDriveFS.exe""]",APPLICATION_CONTROL_VIOLATION,"[""Allowed""]",AIR-LAP-700120,GLOBAL\pratik.kamble
2023-09-11 09:27:52,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""PresentationCore.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:52,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.Management.Infrastructure.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.DirectoryServices.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.Automation.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700291,NT AUTHORITY\SYSTEM
2023-09-11 09:27:52,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""System.Net.Http.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:52,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:51,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Data.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:51,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.DirectoryServices.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:51,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.Management.Infrastructure.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:50,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:50,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:50,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.Automation.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:50,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.PowerShell.ConsoleHost.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90985,NT AUTHORITY\SYSTEM
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDCLient\PolicySync.exe"" /enforce","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700282,NT AUTHORITY\SYSTEM
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""System.ServiceProcess.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""System.Drawing.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""Microsoft.PowerShell.Commands.Diagnostics.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""System.Management.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""Microsoft.Management.Infrastructure.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""System.DirectoryServices.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""System.Management.Automation.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDCLient\PolicySync.exe"" /enforce","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700282,NT AUTHORITY\SYSTEM
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""System.Configuration.Install.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDCLient\PolicySync.exe"" /enforce","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700282,NT AUTHORITY\SYSTEM
2023-09-11 09:27:49,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com, --pid=29844,"[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700084,GLOBAL\Sushree.Mansingh
2023-09-11 09:27:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDCLient\PolicySync.exe"" /enforce","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700282,NT AUTHORITY\SYSTEM
2023-09-11 09:27:48,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:47,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:47,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:47,,"""C:\Program Files (x86)\BeAnywhere Support Express\GetSupportService_N-Central\BASupSrvc.exe""",,BEHAVIORAL_VIOLATION,"[""Notify""]",LT-90083GB,
2023-09-11 09:27:47,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:47,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:47,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:47,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Net.Http.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1304,NT AUTHORITY\SYSTEM
2023-09-11 09:27:47,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""WindowsBase.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:44,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1304,NT AUTHORITY\SYSTEM
2023-09-11 09:27:44,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1304,NT AUTHORITY\SYSTEM
2023-09-11 09:27:44,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1304,NT AUTHORITY\SYSTEM
2023-09-11 09:27:44,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:44,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Runtime.Serialization.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1304,NT AUTHORITY\SYSTEM
2023-09-11 09:27:44,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1304,NT AUTHORITY\SYSTEM
2023-09-11 09:27:43,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:43,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:43,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:43,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:43,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Articulate\360\Storyline\Storyline.exe"" ""D:\NPS\Projects\Production\Connect\Custody\CON_CUST_012_Creating new Custody record -- Part 4\CON_CUST_012_Creating new Custody record -- Part 4.story""","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1153,GLOBAL\Tushar.Waje
2023-09-11 09:27:43,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:41,ibcxap.manage.trendmicro.com,"tasklist  /FI ""PID eq 6540"" ","[""wbemprox.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",EDM-VM-CL01,GLOBAL\Amit.Khambad
2023-09-11 09:27:41,ibcxap.manage.trendmicro.com,"tasklist  /FI ""PID eq 6540"" ","[""userenv.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",EDM-VM-CL01,GLOBAL\Amit.Khambad
2023-09-11 09:27:41,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:41,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:41,ibcxap.manage.trendmicro.com,"tasklist  /FI ""PID eq 6540"" ","[""wbemsvc.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",EDM-VM-CL01,GLOBAL\Amit.Khambad
2023-09-11 09:27:41,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:41,ibcxap.manage.trendmicro.com,"tasklist  /FI ""PID eq 6540"" ","[""profapi.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",EDM-VM-CL01,GLOBAL\Amit.Khambad
2023-09-11 09:27:41,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:41,ibcxap.manage.trendmicro.com,"tasklist  /FI ""PID eq 6540"" ","[""winsta.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",EDM-VM-CL01,GLOBAL\Amit.Khambad
2023-09-11 09:27:40,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:40,ibcxap.manage.trendmicro.com,findstr  6540,"[""TmUmEvt64.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",EDM-VM-CL01,GLOBAL\Amit.Khambad
2023-09-11 09:27:40,ibcxap.manage.trendmicro.com,"tasklist  /FI ""PID eq 6540"" ","[""srvcli.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",EDM-VM-CL01,GLOBAL\Amit.Khambad
2023-09-11 09:27:40,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:40,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:40,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:40,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:40,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:27:40,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
